parent_id,parent_time,parent_i,signal_time,signal_i,event_time,event_i,impulse_dir,split,child_rule,event_open,event_high,event_low,event_close,child_range,parent_exit_i,router_conf,p_rev,p_cont,source_row,entry,filled,fill_time,fill_i,outcome,gross_R,cost_R,signal_net_R,stop_frac,exit_time,episode_7d,prior_virtual_fills,vf1_mature,real_fill,real_R
12,2021-04-30 19:45:00+00:00,11464,2021-04-30 20:00:00+00:00,11465,2021-04-30 19:45:00+00:00,11465,1.0,DEV_2021_2024,COLOR_ONLY_12H,57007.38,57032.15,56374.21,56863.96,657.9400000000023,11560,0.3230393485020826,0.3230393485020826,0.1022329834135287,12,57192.93,False,,,NO_FILL,0.0,0.0,0.0,0.011503869446800546,,7,0,False,False,0.0
13,2021-05-03 11:45:00+00:00,11720,2021-05-03 12:15:00+00:00,11722,2021-05-03 11:45:00+00:00,11722,1.0,DEV_2021_2024,COLOR_ONLY_12H,58676.89,58681.91,58485.0,58502.95,196.9100000000035,11816,0.3424134827450351,0.3424134827450351,0.1307084113954935,13,58601.405,True,2021-05-03 13:00:00+00:00,11725.0,TP,1.5,0.14880251129957586,1.351197488700424,0.0033601583443264456,2021-05-03 13:30:00+00:00,7,0,False,False,0.0
14,2021-05-08 11:45:00+00:00,12200,2021-05-08 12:00:00+00:00,12201,2021-05-08 11:45:00+00:00,12201,1.0,DEV_2021_2024,COLOR_ONLY_12H,58556.09,58604.19,58213.76,58337.11,390.4300000000003,12296,0.3364589098833516,0.3364589098833516,0.1185557037616244,14,58532.325,True,2021-05-08 12:15:00+00:00,12202.0,SL,-1.0,0.07495879543067893,-1.074958795430679,0.006670331308383877,2021-05-08 12:45:00+00:00,7,1,True,True,-1.074958795430679
15,2021-06-08 07:45:00+00:00,15160,2021-06-08 08:00:00+00:00,15161,2021-06-08 07:45:00+00:00,15161,-1.0,DEV_2021_2024,COLOR_ONLY_12H,32966.7,33299.23,32961.09,33200.55,338.1400000000067,15256,0.4407324081185178,0.4407324081185178,0.2042714646688167,15,33031.479999999996,True,2021-06-08 08:45:00+00:00,15164.0,SL,-1.0,0.048842905305493796,-1.0488429053054937,0.010236901283260899,2021-06-08 09:30:00+00:00,8,0,False,False,0.0
16,2021-06-14 03:45:00+00:00,15720,2021-06-14 04:00:00+00:00,15721,2021-06-14 03:45:00+00:00,15721,1.0,DEV_2021_2024,COLOR_ONLY_12H,38975.14,39011.81,38782.34,38809.81,229.47000000000116,15816,0.3496144062333004,0.3496144062333004,0.146557870077051,16,38924.545,True,2021-06-14 04:15:00+00:00,15722.0,SL,-1.0,0.08481401708284264,-1.0848140170828426,0.005895251954775609,2021-06-14 04:15:00+00:00,8,1,True,True,-1.0848140170828426
17,2021-06-29 19:45:00+00:00,17224,2021-06-29 20:15:00+00:00,17226,2021-06-29 19:45:00+00:00,17226,1.0,DEV_2021_2024,COLOR_ONLY_12H,36399.89,36443.26,36365.0,36373.63,78.26000000000204,17320,0.336863623911175,0.336863623911175,0.1121579200560352,17,36412.759999999995,False,,,NO_FILL,0.0,0.0,0.0,0.0021492465827913634,,9,0,False,False,0.0
18,2021-07-15 15:45:00+00:00,18744,2021-07-15 16:30:00+00:00,18747,2021-07-15 15:45:00+00:00,18747,-1.0,DEV_2021_2024,COLOR_ONLY_12H,31556.29,31673.58,31475.32,31668.33,198.26000000000204,18840,0.3867441953712883,0.3867441953712883,0.1267230585405572,18,31569.2,True,2021-07-15 16:45:00+00:00,18748.0,SL,-1.0,0.07961565620901764,-1.0796156562090176,0.0062801718130330204,2021-07-15 17:00:00+00:00,10,0,False,False,0.0
19,2021-07-15 19:45:00+00:00,18760,2021-07-15 20:00:00+00:00,18761,2021-07-15 19:45:00+00:00,18761,-1.0,DEV_2021_2024,COLOR_ONLY_12H,31538.92,31652.08,31528.52,31639.48,123.56000000000131,18856,0.3796396668775148,0.3796396668775148,0.1462549719742019,19,31577.699999999997,False,,,NO_FILL,0.0,0.0,0.0,0.003912887892405125,,10,1,True,False,0.0
20,2021-07-20 11:45:00+00:00,19208,2021-07-20 12:00:00+00:00,19209,2021-07-20 11:45:00+00:00,19209,-1.0,DEV_2021_2024,COLOR_ONLY_12H,29693.63,29787.66,29651.44,29722.8,136.22000000000116,19304,0.4096990922314198,0.4096990922314198,0.1381725876446218,20,29654.69,True,2021-07-20 12:15:00+00:00,19210.0,SL,-1.0,0.10884851710468267,-1.1088485171046827,0.004593539841421413,2021-07-20 13:15:00+00:00,10,1,True,True,-1.1088485171046827
21,2021-07-23 07:45:00+00:00,19480,2021-07-23 08:00:00+00:00,19481,2021-07-23 07:45:00+00:00,19481,1.0,DEV_2021_2024,COLOR_ONLY_12H,32489.99,32496.78,32402.59,32480.87,94.18999999999869,19576,0.3900526743151861,0.3900526743151861,0.1165890316773532,21,32527.964999999997,True,2021-07-23 08:15:00+00:00,19482.0,TP,1.5,0.17267207240683963,1.3273279275931604,0.0028956622401677666,2021-07-23 08:15:00+00:00,10,2,True,True,1.3273279275931604
22,2021-07-24 11:45:00+00:00,19592,2021-07-24 12:00:00+00:00,19593,2021-07-24 11:45:00+00:00,19593,1.0,DEV_2021_2024,COLOR_ONLY_12H,33867.0,33867.0,33759.26,33779.98,107.73999999999796,19688,0.3372424180759674,0.3372424180759674,0.1065647355661378,22,33833.850000000006,True,2021-07-24 12:15:00+00:00,19594.0,SL,-1.0,0.1570161963987407,-1.1570161963987406,0.0031843848689994767,2021-07-24 15:15:00+00:00,10,3,True,True,-1.1570161963987406
23,2021-07-31 03:45:00+00:00,20232,2021-07-31 04:00:00+00:00,20233,2021-07-31 03:45:00+00:00,20233,1.0,DEV_2021_2024,COLOR_ONLY_12H,41810.0,41876.34,41500.0,41653.14,376.3399999999965,20328,0.3871639134886123,0.3871639134886123,0.1710088514007932,23,41841.31,True,2021-07-31 05:00:00+00:00,20237.0,TP,1.5,0.055589772546102444,1.4444102274538975,0.00899446025948988,2021-07-31 05:30:00+00:00,10,4,True,True,1.4444102274538975
24,2021-08-04 11:45:00+00:00,20648,2021-08-04 12:00:00+00:00,20649,2021-08-04 11:45:00+00:00,20649,-1.0,DEV_2021_2024,COLOR_ONLY_12H,38160.06,38415.0,38154.32,38374.96,260.6800000000003,20744,0.3666010564667508,0.3666010564667508,0.1828043872819446,24,38244.619999999995,False,,,NO_FILL,0.0,0.0,0.0,0.006816122110770099,,10,5,True,False,0.0
25,2021-08-10 03:45:00+00:00,21192,2021-08-10 04:15:00+00:00,21194,2021-08-10 03:45:00+00:00,21194,1.0,DEV_2021_2024,COLOR_ONLY_12H,45764.65,45850.0,45706.14,45747.09,143.86000000000058,21288,0.351879797476052,0.351879797476052,0.1393840074087985,25,45819.02,False,,,NO_FILL,0.0,0.0,0.0,0.00313974414991854,,10,5,True,False,0.0
26,2021-08-14 11:45:00+00:00,21590,2021-08-14 12:00:00+00:00,21591,2021-08-14 11:45:00+00:00,21591,1.0,DEV_2021_2024,COLOR_ONLY_12H,46570.54,46584.75,46319.51,46407.88,265.23999999999796,21686,0.3421296469425918,0.3421296469425918,0.1739727251691462,26,46540.5,False,,,NO_FILL,0.0,0.0,0.0,0.005699122269850946,,10,5,True,False,0.0
27,2021-08-21 19:45:00+00:00,22294,2021-08-21 20:00:00+00:00,22295,2021-08-21 19:45:00+00:00,22295,1.0,DEV_2021_2024,COLOR_ONLY_12H,48978.68,49166.66,48827.01,48890.25,339.65000000000146,22390,0.3167368055580153,0.3167368055580153,0.1243833103203724,27,49060.075,True,2021-08-21 20:30:00+00:00,22297.0,SL,-1.0,0.07222151479464123,-1.0722215147946412,0.006923144736325851,2021-08-22 10:15:00+00:00,11,0,False,False,0.0
28,2021-08-23 07:45:00+00:00,22438,2021-08-23 08:15:00+00:00,22440,2021-08-23 07:45:00+00:00,22440,1.0,DEV_2021_2024,COLOR_ONLY_12H,50252.14,50252.14,50166.16,50208.19,85.97999999999593,22534,0.3641551374221985,0.3641551374221985,0.1552424509927173,28,50251.18,True,2021-08-23 08:45:00+00:00,22442.0,TP,1.5,0.29222598278670847,1.2077740172132916,0.0017110045973048975,2021-08-23 08:45:00+00:00,11,1,True,True,1.2077740172132916
29,2021-08-23 11:45:00+00:00,22454,2021-08-23 12:00:00+00:00,22455,2021-08-23 11:45:00+00:00,22455,1.0,DEV_2021_2024,COLOR_ONLY_12H,50394.85,50459.93,50312.11,50337.0,147.8199999999997,22550,0.3360239187434691,0.3360239187434691,0.1402655715762252,29,50410.91,False,,,NO_FILL,0.0,0.0,0.0,0.0029323017576949055,,11,2,True,False,0.0
30,2021-09-15 03:45:00+00:00,24630,2021-09-15 04:00:00+00:00,24631,2021-09-15 03:45:00+00:00,24631,1.0,DEV_2021_2024,COLOR_ONLY_12H,47075.47,47108.66,46963.82,47029.63,144.84000000000378,24726,0.3591589494166794,0.3591589494166794,0.1387511480657345,30,47102.05,True,2021-09-15 04:15:00+00:00,24632.0,TP,1.5,0.16260028307097063,1.3373997169290295,0.003075025396983863,2021-09-15 04:45:00+00:00,12,0,False,False,0.0
31,2021-09-15 19:45:00+00:00,24694,2021-09-15 20:00:00+00:00,24695,2021-09-15 19:45:00+00:00,24695,1.0,DEV_2021_2024,COLOR_ONLY_12H,48075.44,48178.98,48030.9,48051.74,148.08000000000175,24790,0.3243919085854343,0.3243919085854343,0.1182931741199681,31,48125.78,False,,,NO_FILL,0.0,0.0,0.0,0.003076937142629205,,12,1,True,False,0.0
32,2021-09-15 23:45:00+00:00,24710,2021-09-16 00:15:00+00:00,24712,2021-09-15 23:45:00+00:00,24712,1.0,DEV_2021_2024,COLOR_ONLY_12H,48178.3,48178.3,47948.49,48015.46,229.81000000000495,24806,0.3207692615297593,0.3207692615297593,0.1421475042124038,32,48130.365000000005,False,,,NO_FILL,0.0,0.0,0.0,0.004774740436728558,,12,1,True,False,0.0
33,2021-09-21 23:45:00+00:00,25286,2021-09-22 00:00:00+00:00,25287,2021-09-21 23:45:00+00:00,25287,-1.0,DEV_2021_2024,COLOR_ONLY_12H,40734.09,41487.66,40579.77,41339.09,907.8900000000067,25382,0.3784071280405359,0.3784071280405359,0.283301303558447,33,40885.14499999999,True,2021-09-22 00:30:00+00:00,25289.0,TP,1.5,0.02251657414444464,1.4774834258555554,0.022205864746230125,2021-09-22 01:45:00+00:00,12,1,True,True,1.4774834258555554
34,2021-10-01 23:45:00+00:00,26238,2021-10-02 00:00:00+00:00,26239,2021-10-01 23:45:00+00:00,26239,1.0,DEV_2021_2024,COLOR_ONLY_12H,48141.6,48224.01,47635.0,47715.6,589.010000000002,26334,0.3277543741075089,0.3277543741075089,0.1207475905428845,34,48010.104999999996,False,,,NO_FILL,0.0,0.0,0.0,0.012268458900475267,,13,0,False,False,0.0
35,2021-10-05 03:45:00+00:00,26542,2021-10-05 04:00:00+00:00,26543,2021-10-05 03:45:00+00:00,26543,1.0,DEV_2021_2024,COLOR_ONLY_12H,49306.68,49319.48,49165.74,49299.99,153.74000000000524,26638,0.3937136665496076,0.3937136665496076,0.1386696846678946,35,49376.86,False,,,NO_FILL,0.0,0.0,0.0,0.003113604226757336,,13,0,False,False,0.0
36,2021-10-15 07:45:00+00:00,27518,2021-10-15 08:15:00+00:00,27520,2021-10-15 07:45:00+00:00,27520,1.0,DEV_2021_2024,COLOR_ONLY_12H,59284.13,59418.0,58964.43,59015.66,453.5699999999997,27614,0.3170809003385542,0.3170809003385542,0.1828317199702373,36,59242.44500000001,False,,,NO_FILL,0.0,0.0,0.0,0.0076561661153586695,,14,0,False,False,0.0
37,2021-11-26 15:45:00+00:00,31582,2021-11-26 16:15:00+00:00,31584,2021-11-26 15:45:00+00:00,31584,-1.0,DEV_2021_2024,COLOR_ONLY_12H,54201.72,54344.94,54019.16,54342.36,325.77999999999884,31678,0.3667074141393087,0.3667074141393087,0.1529916210353039,37,54179.47,True,2021-11-26 17:15:00+00:00,31588.0,SL,-1.0,0.08315346245932868,-1.0831534624593286,0.006012978716846046,2021-11-26 22:00:00+00:00,15,0,False,False,0.0
38,2021-11-28 19:45:00+00:00,31790,2021-11-28 20:00:00+00:00,31791,2021-11-28 19:45:00+00:00,31791,-1.0,DEV_2021_2024,COLOR_ONLY_12H,54617.85,54840.5,54617.84,54809.87,222.6600000000035,31886,0.3223360568630702,0.3223360568630702,0.1493269124643774,38,54698.54,True,2021-11-28 20:15:00+00:00,31792.0,TP,1.5,0.12282974041138765,1.3771702595886124,0.004070675378172863,2021-11-28 20:30:00+00:00,15,1,True,True,1.3771702595886124
39,2021-12-24 03:45:00+00:00,34222,2021-12-24 04:15:00+00:00,34224,2021-12-24 03:45:00+00:00,34224,1.0,DEV_2021_2024,COLOR_ONLY_12H,51087.48,51099.0,50971.18,51036.0,127.81999999999971,34318,0.3152240963523093,0.3152240963523093,0.1524811609993947,39,51099.91,True,2021-12-24 04:45:00+00:00,34226.0,TP,1.5,0.19989011891722785,1.300109881082772,0.002501374268565242,2021-12-24 05:00:00+00:00,16,0,False,False,0.0
40,2022-01-07 07:45:00+00:00,35582,2022-01-07 08:00:00+00:00,35583,2022-01-07 07:45:00+00:00,35583,-1.0,DEV_2021_2024,COLOR_ONLY_12H,41706.71,41800.0,41607.5,41754.17,192.5,35678,0.3891158491495493,0.3891158491495493,0.2174693442151616,40,41657.92,True,2022-01-07 08:15:00+00:00,35584.0,TP,1.5,0.10820238961038961,1.3917976103896104,0.004620970034029543,2022-01-07 08:15:00+00:00,17,0,False,False,0.0
41,2022-02-01 11:45:00+00:00,37998,2022-02-01 12:45:00+00:00,38002,2022-02-01 11:45:00+00:00,38002,1.0,DEV_2021_2024,COLOR_ONLY_12H,38669.11,38700.0,38574.17,38650.0,125.83000000000175,38094,0.3739888059493246,0.3739888059493246,0.1210835771373208,41,38712.915,True,2022-02-01 13:15:00+00:00,38004.0,SL,-1.0,0.15383022729078705,-1.153830227290787,0.003250336483315755,2022-02-01 13:15:00+00:00,18,0,False,False,0.0
42,2022-02-01 19:45:00+00:00,38030,2022-02-01 20:15:00+00:00,38032,2022-02-01 19:45:00+00:00,38032,1.0,DEV_2021_2024,COLOR_ONLY_12H,38550.01,38592.65,38474.88,38540.71,117.77000000000407,38126,0.3519300422183044,0.3519300422183044,0.1278090658155459,42,38599.595,True,2022-02-01 20:30:00+00:00,38033.0,SL,-1.0,0.1638770272565113,-1.1638770272565113,0.0030510682819341515,2022-02-01 20:45:00+00:00,18,1,True,True,-1.1638770272565113
43,2022-02-05 03:45:00+00:00,38350,2022-02-05 04:30:00+00:00,38353,2022-02-05 03:45:00+00:00,38353,1.0,DEV_2021_2024,COLOR_ONLY_12H,41635.26,41666.9,41423.35,41486.87,243.5500000000029,38446,0.342302638478252,0.342302638478252,0.1516167874702038,43,41608.645000000004,False,,,NO_FILL,0.0,0.0,0.0,0.005853350908206765,,18,2,True,False,0.0
44,2022-02-06 15:45:00+00:00,38494,2022-02-06 16:00:00+00:00,38495,2022-02-06 15:45:00+00:00,38495,1.0,DEV_2021_2024,COLOR_ONLY_12H,41519.48,41618.59,41417.23,41480.64,201.3599999999933,38590,0.3258477562497378,0.3258477562497378,0.2050105519284626,44,41581.31999999999,True,2022-02-06 16:15:00+00:00,38496.0,SL,-1.0,0.10325119189511665,-1.1032511918951167,0.004842559110677423,2022-02-06 22:45:00+00:00,18,2,True,True,-1.1032511918951167
45,2022-02-07 07:45:00+00:00,38558,2022-02-07 08:00:00+00:00,38559,2022-02-07 07:45:00+00:00,38559,1.0,DEV_2021_2024,COLOR_ONLY_12H,42723.91,42767.69,42623.76,42682.58,143.9300000000003,38654,0.3259830104112768,0.3259830104112768,0.2289898831918616,45,42754.545,False,,,NO_FILL,0.0,0.0,0.0,0.003366425721522713,,18,3,True,False,0.0
46,2022-02-14 03:45:00+00:00,39214,2022-02-14 04:15:00+00:00,39216,2022-02-14 03:45:00+00:00,39216,-1.0,DEV_2021_2024,COLOR_ONLY_12H,41915.2,41985.18,41863.7,41947.52,121.4800000000032,39310,0.4110710020771134,0.4110710020771134,0.2081562730121343,46,41886.78,True,2022-02-14 04:45:00+00:00,39218.0,SL,-1.0,0.17240195917022924,-1.1724019591702293,0.002900199060419617,2022-02-14 06:00:00+00:00,18,3,True,True,-1.1724019591702293
47,2022-02-18 19:45:00+00:00,39662,2022-02-18 20:30:00+00:00,39665,2022-02-18 19:45:00+00:00,39665,-1.0,DEV_2021_2024,COLOR_ONLY_12H,40067.4,40167.91,39965.0,40111.91,202.9100000000035,39758,0.3470341174465148,0.3470341174465148,0.1365390713620627,47,40010.455,True,2022-02-18 20:45:00+00:00,39666.0,SL,-1.0,0.09859162929377387,-1.0985916292937739,0.005071424456432787,2022-02-18 22:00:00+00:00,18,4,True,True,-1.0985916292937739
48,2022-03-18 23:45:00+00:00,42366,2022-03-19 00:45:00+00:00,42370,2022-03-18 23:45:00+00:00,42370,1.0,DEV_2021_2024,COLOR_ONLY_12H,41989.04,41997.48,41843.19,41867.49,154.29000000000087,42462,0.3437440820952923,0.3437440820952923,0.1245204202818275,48,41944.634999999995,False,,,NO_FILL,0.0,0.0,0.0,0.0036784203748584507,,19,0,False,False,0.0
49,2022-03-19 23:45:00+00:00,42462,2022-03-20 00:15:00+00:00,42464,2022-03-19 23:45:00+00:00,42464,1.0,DEV_2021_2024,COLOR_ONLY_12H,42271.79,42281.57,42073.0,42143.54,208.5699999999997,42558,0.3604038728808098,0.3604038728808098,0.1220210878732076,49,42247.825,False,,,NO_FILL,0.0,0.0,0.0,0.004936822191438251,,19,0,False,False,0.0
50,2022-03-22 07:45:00+00:00,42686,2022-03-22 08:15:00+00:00,42688,2022-03-22 07:45:00+00:00,42688,1.0,DEV_2021_2024,COLOR_ONLY_12H,42441.1,42499.0,42325.83,42425.45,173.16999999999825,42782,0.337731061529729,0.337731061529729,0.1497453561719854,50,42512.034999999996,True,2022-03-22 08:30:00+00:00,42689.0,SL,-1.0,0.12274653519662881,-1.1227465351966288,0.0040734347344228115,2022-03-22 08:45:00+00:00,19,0,False,False,0.0
51,2022-03-24 07:45:00+00:00,42878,2022-03-24 08:00:00+00:00,42879,2022-03-24 07:45:00+00:00,42879,1.0,DEV_2021_2024,COLOR_ONLY_12H,43077.75,43150.01,42984.94,43062.5,165.0699999999997,42974,0.3358535214205613,0.3358535214205613,0.1577735429517293,51,43145.035,True,2022-03-24 08:30:00+00:00,42881.0,TP,1.5,0.1306870872962988,1.3693129127037011,0.0038259326942254117,2022-03-24 09:30:00+00:00,19,1,True,True,1.3693129127037011
52,2022-03-25 03:45:00+00:00,42958,2022-03-25 04:00:00+00:00,42959,2022-03-25 03:45:00+00:00,42959,1.0,DEV_2021_2024,COLOR_ONLY_12H,43968.17,43995.56,43941.0,43952.02,54.55999999999767,43054,0.3925517750691694,0.3925517750691694,0.1443150997081339,52,43979.299999999996,True,2022-03-25 04:15:00+00:00,42960.0,SL,-1.0,0.40303610703814036,-1.4030361070381403,0.0012405836382115604,2022-03-25 04:15:00+00:00,19,2,True,True,-1.4030361070381403
53,2022-04-06 19:45:00+00:00,44174,2022-04-06 20:00:00+00:00,44175,2022-04-06 19:45:00+00:00,44175,-1.0,DEV_2021_2024,COLOR_ONLY_12H,43754.56,44041.1,43725.34,43797.68,315.76000000000204,44270,0.3611745987426431,0.3611745987426431,0.2031307776728394,53,43639.8,False,,,NO_FILL,0.0,0.0,0.0,0.007235596863413719,,20,0,False,False,0.0
54,2022-04-07 03:45:00+00:00,44206,2022-04-07 04:15:00+00:00,44208,2022-04-07 03:45:00+00:00,44208,-1.0,DEV_2021_2024,COLOR_ONLY_12H,43242.88,43362.13,43210.47,43358.3,151.65999999999622,44302,0.4021203471333232,0.4021203471333232,0.2050859148286051,54,43282.47,True,2022-04-07 04:45:00+00:00,44210.0,TP,1.5,0.1426957338784158,1.3573042661215842,0.003503958993098042,2022-04-07 07:15:00+00:00,20,0,False,False,0.0
55,2022-04-08 19:45:00+00:00,44366,2022-04-08 20:00:00+00:00,44367,2022-04-08 19:45:00+00:00,44367,-1.0,DEV_2021_2024,COLOR_ONLY_12H,42730.84,42870.7,42682.24,42809.22,188.45999999999913,44462,0.3209692066461038,0.3209692066461038,0.1866312298331473,55,42714.990000000005,True,2022-04-08 20:15:00+00:00,44368.0,SL,-1.0,0.11332640878701104,-1.113326408787011,0.004412034276491675,2022-04-08 21:45:00+00:00,20,1,True,True,-1.113326408787011
56,2022-04-26 23:45:00+00:00,46110,2022-04-27 00:00:00+00:00,46111,2022-04-26 23:45:00+00:00,46111,-1.0,DEV_2021_2024,COLOR_ONLY_12H,38112.64,38261.17,38052.49,38141.31,208.6800000000003,46206,0.3738290454113959,0.3738290454113959,0.1917424584172319,56,38036.97,True,2022-04-27 00:30:00+00:00,46113.0,TP,1.5,0.09113707590569281,1.4088629240943071,0.005486241411973674,2022-04-27 02:00:00+00:00,21,0,False,False,0.0
57,2022-05-30 07:45:00+00:00,49310,2022-05-30 08:00:00+00:00,49311,2022-05-30 07:45:00+00:00,49311,1.0,DEV_2021_2024,COLOR_ONLY_12H,30636.12,30674.14,30571.04,30597.0,103.09999999999854,49406,0.31864172592553,0.31864172592553,0.1648454359773785,57,30648.55,True,2022-05-30 08:15:00+00:00,49312.0,SL,-1.0,0.1486350630455889,-1.1486350630455888,0.0033639438081083297,2022-05-30 09:00:00+00:00,22,0,False,False,0.0
58,2022-06-11 19:45:00+00:00,50510,2022-06-11 21:00:00+00:00,50515,2022-06-11 19:45:00+00:00,50515,-1.0,DEV_2021_2024,COLOR_ONLY_12H,28408.18,28532.97,28389.91,28526.66,143.0600000000013,50606,0.3763790550453832,0.3763790550453832,0.186827389585349,58,28455.129999999997,False,,,NO_FILL,0.0,0.0,0.0,0.005027564449714386,,23,0,False,False,0.0
59,2022-06-12 07:45:00+00:00,50558,2022-06-12 08:15:00+00:00,50560,2022-06-12 07:45:00+00:00,50560,-1.0,DEV_2021_2024,COLOR_ONLY_12H,27532.81,27668.87,27532.8,27639.24,136.0699999999997,50654,0.4346603355227181,0.4346603355227181,0.3014149719846387,59,27571.205,True,2022-06-12 08:45:00+00:00,50562.0,SL,-1.0,0.10131257808480951,-1.1013125780848094,0.004935221365914174,2022-06-12 10:00:00+00:00,23,0,False,False,0.0
